device,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
Palmsens,0.5,100.0,E3,9,Palmsens_0.5mM_CV_100mVpS_E3_scan_09,0.170432,17.208678,75.28189236850947,0.090370248,-17.50742,100,0.080061752,34.716098,-0.982936263595664,0.130401124
Palmsens,0.5,100.0,E3,10,Palmsens_0.5mM_CV_100mVpS_E3_scan_10,0.170432,17.216194,74.62234615556025,0.090370248,-17.519632,100,0.080061752,34.735826,-0.9826801156553974,0.130401124
Palmsens,0.5,100.0,E3,11,Palmsens_0.5mM_CV_100mVpS_E3_scan_11,0.170432,17.257528,73.94587547044253,0.090370248,-17.519632,100,0.080061752,34.77716,-0.9850394117867316,0.130401124
Palmsens,0.5,100.0,E4,2,Palmsens_0.5mM_CV_100mVpS_E4_scan_02,0.170432,13.643499,78.2824357763098,0.080362472,-14.250379,100,0.090069528,27.893878,-0.9574130624876713,0.125397236
Palmsens,0.5,100.0,E4,3,Palmsens_0.5mM_CV_100mVpS_E4_scan_03,0.170432,13.816357,78.32698356302296,0.080362472,-14.290775,100,0.090069528,28.107132,-0.966802500214299,0.125397236
Palmsens,0.5,100.0,E4,4,Palmsens_0.5mM_CV_100mVpS_E4_scan_04,0.170432,13.905604,78.33644217069397,0.080362472,-14.335867,100,0.090069528,28.241471,-0.9699869564917141,0.125397236
Palmsens,0.5,100.0,E4,5,Palmsens_0.5mM_CV_100mVpS_E4_scan_05,0.170432,13.97888,78.2881583480962,0.080362472,-14.390355,100,0.090069528,28.369235,-0.9714061953301361,0.125397236
Palmsens,0.5,100.0,E4,6,Palmsens_0.5mM_CV_100mVpS_E4_scan_06,0.170432,14.020215,78.3076953780861,0.080362472,-14.41572,100,0.090069528,28.435935,-0.9725643256112078,0.125397236
Palmsens,0.5,100.0,E4,7,Palmsens_0.5mM_CV_100mVpS_E4_scan_07,0.170432,14.050278,78.2896006905678,0.080362472,-14.44954,100,0.090069528,28.499818,-0.9723685321470441,0.125397236
Palmsens,0.5,100.0,E4,8,Palmsens_0.5mM_CV_100mVpS_E4_scan_08,0.170432,14.061551,78.22701921367221,0.080362472,-14.44954,100,0.090069528,28.511091,-0.973148695390995,0.125397236
Palmsens,0.5,100.0,E4,9,Palmsens_0.5mM_CV_100mVpS_E4_scan_09,0.170432,14.088795,77.43676989933209,0.080362472,-14.446721,100,0.090069528,28.535516,-0.9752244125154766,0.125397236
Palmsens,0.5,100.0,E4,10,Palmsens_0.5mM_CV_100mVpS_E4_scan_10,0.170432,14.102886,78.34809068029655,0.080362472,-14.43263,100,0.090069528,28.535516,-0.9771528820457532,0.125397236
Palmsens,0.5,100.0,E4,11,Palmsens_0.5mM_CV_100mVpS_E4_scan_11,0.170432,14.118857,78.6575090886405,0.080362472,-14.437327,100,0.090069528,28.556184000000002,-0.9779412075379328,0.125397236
Palmsens,0.5,100.0,E5,2,Palmsens_0.5mM_CV_100mVpS_E5_scan_02,0.190448,16.438336,78.24603938672814,0.100378032,-14.607366,100,0.090069968,31.045702,-1.125345664646179,0.145413016
Palmsens,0.5,100.0,E5,3,Palmsens_0.5mM_CV_100mVpS_E5_scan_03,0.190448,16.461823,78.37043798994002,0.100378032,-14.686279,100,0.090069968,31.148102,-1.120898152622594,0.145413016
Palmsens,0.5,100.0,E5,4,Palmsens_0.5mM_CV_100mVpS_E5_scan_04,0.190448,16.460882,77.8402754236194,0.110385808,-14.788678,100,0.080062192,31.249560000000002,-1.113073257798973,0.15041690400000002
Palmsens,0.5,100.0,E5,5,Palmsens_0.5mM_CV_100mVpS_E5_scan_05,0.190448,16.467458,77.90076640792381,0.110385808,-14.801831,100,0.080062192,31.269289,-1.1125284432716467,0.15041690400000002
Palmsens,0.5,100.0,E5,6,Palmsens_0.5mM_CV_100mVpS_E5_scan_06,0.190448,16.474974,78.4750108281577,0.110385808,-14.824377,100,0.080062192,31.299351,-1.1113434311607158,0.15041690400000002
Palmsens,0.5,100.0,E5,7,Palmsens_0.5mM_CV_100mVpS_E5_scan_07,0.190448,16.501278,77.64264613714398,0.110385808,-14.864773,100,0.080062192,31.366051,-1.1100928349191743,0.15041690400000002
Palmsens,0.5,100.0,E5,8,Palmsens_0.5mM_CV_100mVpS_E5_scan_08,0.190448,16.540736,77.85553916854865,0.110385808,-14.912684,100,0.080062192,31.45342,-1.1091722992319826,0.15041690400000002
Palmsens,0.5,100.0,E5,9,Palmsens_0.5mM_CV_100mVpS_E5_scan_09,0.190448,16.583009,77.79246215101388,0.110385808,-14.972808,100,0.080062192,31.555817,-1.1075416848997195,0.15041690400000002
Palmsens,0.5,100.0,E5,10,Palmsens_0.5mM_CV_100mVpS_E5_scan_10,0.190448,16.637497,77.7527159714146,0.110385808,-15.025417,100,0.080062192,31.662914,-1.1072902003318776,0.15041690400000002
Palmsens,0.5,100.0,E5,11,Palmsens_0.5mM_CV_100mVpS_E5_scan_11,0.190448,16.686348,77.14613798062696,0.100378032,-15.005689,100,0.090069968,31.692037,-1.1120014549148658,0.145413016
Palmsens,0.5,200.0,E1,2,Palmsens_0.5mM_CV_200mVpS_E1_scan_02,0.200455,31.480664,86.52636013749472,0.100378032,-32.147664,100,0.10007696799999999,63.628327999999996,-0.9792519916843725,0.150416516
Palmsens,0.5,200.0,E1,3,Palmsens_0.5mM_CV_200mVpS_E1_scan_03,0.200455,31.997354,85.83231827291422,0.110385808,-32.269796,100,0.09006919199999999,64.26715,-0.9915573683824962,0.155420404
Palmsens,0.5,200.0,E1,4,Palmsens_0.5mM_CV_200mVpS_E1_scan_04,0.200455,32.251006,85.9181701483573,0.110385808,-32.260398,100,0.09006919199999999,64.511404,-0.9997088690598298,0.155420404
Palmsens,0.5,200.0,E1,5,Palmsens_0.5mM_CV_200mVpS_E1_scan_05,0.200455,32.401316,86.90589613501966,0.110385808,-32.297976,100,0.09006919199999999,64.699292,-1.0031995812988406,0.155420404
Palmsens,0.5,200.0,E1,6,Palmsens_0.5mM_CV_200mVpS_E1_scan_06,0.200455,32.551626,86.9326796290354,0.110385808,-32.373132,100,0.09006919199999999,64.924758,-1.005513646316334,0.155420404
Palmsens,0.5,200.0,E1,7,Palmsens_0.5mM_CV_200mVpS_E1_scan_07,0.200455,32.64557,84.72865858716281,0.110385808,-32.382526,100,0.09006919199999999,65.028096,-1.0081230228920375,0.155420404
Palmsens,0.5,200.0,E1,8,Palmsens_0.5mM_CV_200mVpS_E1_scan_08,0.200455,32.739512,83.89254280614287,0.110385808,-32.373132,100,0.09006919199999999,65.11264399999999,-1.0113174097581907,0.155420404
Palmsens,0.5,200.0,E1,9,Palmsens_0.5mM_CV_200mVpS_E1_scan_09,0.200455,32.786486,83.8797285995507,0.110385808,-32.410708,100,0.09006919199999999,65.197194,-1.0115942545901804,0.155420404
Palmsens,0.5,200.0,E1,10,Palmsens_0.5mM_CV_200mVpS_E1_scan_10,0.200455,32.871036,86.7083462197456,0.110385808,-32.467076,100,0.09006919199999999,65.338112,-1.0124421429265757,0.155420404
Palmsens,0.5,200.0,E1,11,Palmsens_0.5mM_CV_200mVpS_E1_scan_11,0.200455,32.974374,85.80734406309831,0.110385808,-32.532836,100,0.09006919199999999,65.50721,-1.0135720722288089,0.155420404
Palmsens,0.5,200.0,E2,2,Palmsens_0.5mM_CV_200mVpS_E2_scan_02,0.170432,23.020998,79.63883906197601,0.080362472,-25.167622,100,0.090069528,48.18862,-0.9147069198671213,0.125397236
Palmsens,0.5,200.0,E2,3,Palmsens_0.5mM_CV_200mVpS_E2_scan_03,0.18044,23.274646,81.01857444196838,0.080362472,-25.092466,100,0.10007752799999999,48.367112000000006,-0.9275551474295113,0.130401236
Palmsens,0.5,200.0,E2,4,Palmsens_0.5mM_CV_200mVpS_E2_scan_04,0.18044,23.47099,80.71535120452126,0.080362472,-25.064282,100,0.10007752799999999,48.535272,-0.9364317717140273,0.130401236
Palmsens,0.5,200.0,E2,5,Palmsens_0.5mM_CV_200mVpS_E2_scan_05,0.18044,23.583724,82.10382457591281,0.080362472,-25.0361,100,0.10007752799999999,48.619824,-0.9419887282763689,0.130401236
Palmsens,0.5,200.0,E2,6,Palmsens_0.5mM_CV_200mVpS_E2_scan_06,0.18044,23.657,81.24034870560862,0.080362472,-25.045492,100,0.10007752799999999,48.702492,-0.9445612008739936,0.130401236
Palmsens,0.5,200.0,E2,7,Palmsens_0.5mM_CV_200mVpS_E2_scan_07,0.18044,23.714306,79.98862545518277,0.080362472,-25.0361,100,0.10007752799999999,48.750406,-0.9472044767355938,0.130401236
Palmsens,0.5,200.0,E2,8,Palmsens_0.5mM_CV_200mVpS_E2_scan_08,0.18044,23.753762,80.9866375070252,0.080362472,-25.01731,100,0.10007752799999999,48.771072,-0.9494930510114796,0.130401236
Palmsens,0.5,200.0,E2,9,Palmsens_0.5mM_CV_200mVpS_E2_scan_09,0.18044,23.777248,81.21935330485556,0.080362472,-25.01731,100,0.10007752799999999,48.794557999999995,-0.9504318409932964,0.130401236
Palmsens,0.5,200.0,E2,10,Palmsens_0.5mM_CV_200mVpS_E2_scan_10,0.18044,23.815764,81.2641308784053,0.080362472,-25.01731,100,0.10007752799999999,48.833073999999996,-0.9519714149922595,0.130401236
Palmsens,0.5,200.0,E2,11,Palmsens_0.5mM_CV_200mVpS_E2_scan_11,0.18044,23.837372,80.49396863452408,0.080362472,-25.01731,100,0.10007752799999999,48.854682,-0.952835136951175,0.130401236
Palmsens,0.5,200.0,E3,2,Palmsens_0.5mM_CV_200mVpS_E3_scan_02,0.18044,27.920182,75.19903878493102,0.090370248,-30.193628,100,0.09006975199999999,58.11381,-0.9247044442622132,0.135405124
Palmsens,0.5,200.0,E3,3,Palmsens_0.5mM_CV_200mVpS_E3_scan_03,0.18044,28.455664,75.31266053381866,0.090370248,-30.118474,100,0.09006975199999999,58.574138,-0.9447910275932306,0.135405124
Palmsens,0.5,200.0,E3,4,Palmsens_0.5mM_CV_200mVpS_E3_scan_04,0.18044,28.709314,75.65698785509935,0.090370248,-30.127868,100,0.09006975199999999,58.837182,-0.9529155531350575,0.135405124
Palmsens,0.5,200.0,E3,5,Palmsens_0.5mM_CV_200mVpS_E3_scan_05,0.18044,28.822046,75.65591641114212,0.090370248,-30.127868,100,0.09006975199999999,58.949914,-0.9566573379835573,0.135405124
Palmsens,0.5,200.0,E3,6,Palmsens_0.5mM_CV_200mVpS_E3_scan_06,0.18044,28.906596,75.69026268641659,0.090370248,-30.146656,100,0.09006975199999999,59.053252,-0.9588657528052199,0.135405124
Palmsens,0.5,200.0,E3,7,Palmsens_0.5mM_CV_200mVpS_E3_scan_07,0.18044,28.98175,75.1528588361752,0.090370248,-30.146656,100,0.09006975199999999,59.128406,-0.9613586992865809,0.135405124
Palmsens,0.5,200.0,E3,8,Palmsens_0.5mM_CV_200mVpS_E3_scan_08,0.18044,29.000538,75.256141791525,0.090370248,-30.156052,100,0.09006975199999999,59.156589999999994,-0.9616821857184753,0.135405124
Palmsens,0.5,200.0,E3,9,Palmsens_0.5mM_CV_200mVpS_E3_scan_09,0.18044,29.000538,75.69855364115942,0.090370248,-30.165446,100,0.09006975199999999,59.165983999999995,-0.9613827025796337,0.135405124
Palmsens,0.5,200.0,E3,10,Palmsens_0.5mM_CV_200mVpS_E3_scan_10,0.18044,29.028722,75.23487640119221,0.090370248,-30.184236,100,0.09006975199999999,59.212958,-0.9617179643042812,0.135405124
Palmsens,0.5,200.0,E3,11,Palmsens_0.5mM_CV_200mVpS_E3_scan_11,0.18044,29.0663,75.50955906293592,0.090370248,-30.221812,100,0.09006975199999999,59.288112,-0.9617656280834517,0.135405124
Palmsens,0.5,200.0,E4,2,Palmsens_0.5mM_CV_200mVpS_E4_scan_02,0.18044,22.56443,78.8846883323714,0.080362472,-24.019624,100,0.10007752799999999,46.584054,-0.9394164538129324,0.130401236
Palmsens,0.5,200.0,E4,3,Palmsens_0.5mM_CV_200mVpS_E4_scan_03,0.18044,22.856596,79.0502693479514,0.080362472,-23.978288,100,0.10007752799999999,46.834884,-0.9532205134912051,0.130401236
Palmsens,0.5,200.0,E4,4,Palmsens_0.5mM_CV_200mVpS_E4_scan_04,0.18044,22.989996,79.18665179626714,0.080362472,-23.950104,100,0.10007752799999999,46.9401,-0.9599121573751831,0.130401236
Palmsens,0.5,200.0,E4,5,Palmsens_0.5mM_CV_200mVpS_E4_scan_05,0.18044,23.078304,79.25141234892669,0.080362472,-23.951984,100,0.10007752799999999,47.030288,-0.9635236897285836,0.130401236
Palmsens,0.5,200.0,E4,6,Palmsens_0.5mM_CV_200mVpS_E4_scan_06,0.18044,23.145004,79.30270888540483,0.080362472,-23.94447,100,0.10007752799999999,47.089473999999996,-0.9666116644051842,0.130401236
Palmsens,0.5,200.0,E4,7,Palmsens_0.5mM_CV_200mVpS_E4_scan_07,0.18044,23.178824,79.30802482000246,0.080362472,-23.943528,100,0.10007752799999999,47.122352,-0.9680621836514651,0.130401236
Palmsens,0.5,200.0,E4,8,Palmsens_0.5mM_CV_200mVpS_E4_scan_08,0.18044,23.207008,79.33717012677893,0.080362472,-23.930378,100,0.10007752799999999,47.137386,-0.969771894117176,0.130401236
Palmsens,0.5,200.0,E4,9,Palmsens_0.5mM_CV_200mVpS_E4_scan_09,0.18044,23.217342,79.35238771419112,0.080362472,-23.936012,100,0.10007752799999999,47.153354,-0.9699753659882856,0.130401236
Palmsens,0.5,200.0,E4,10,Palmsens_0.5mM_CV_200mVpS_E4_scan_10,0.18044,23.23425,79.34956045524275,0.080362472,-23.946348,100,0.10007752799999999,47.180598,-0.9702627724277623,0.130401236
Palmsens,0.5,200.0,E4,11,Palmsens_0.5mM_CV_200mVpS_E4_scan_11,0.18044,23.264312,79.66660751037907,0.080362472,-23.968894,100,0.10007752799999999,47.233205999999996,-0.970604317412393,0.130401236
Palmsens,0.5,200.0,E5,2,Palmsens_0.5mM_CV_200mVpS_E5_scan_02,0.200455,26.332528,83.01581830997094,0.100378032,-24.437676,100,0.10007696799999999,50.770204,-1.077538142333993,0.150416516
Palmsens,0.5,200.0,E5,3,Palmsens_0.5mM_CV_200mVpS_E5_scan_03,0.200455,26.238584,83.10578685087742,0.100378032,-24.621806,100,0.10007696799999999,50.860389999999995,-1.0656644764401118,0.150416516
Palmsens,0.5,200.0,E5,4,Palmsens_0.5mM_CV_200mVpS_E5_scan_04,0.200455,26.219794,80.74899125472395,0.100378032,-24.744872,100,0.10007696799999999,50.964666,-1.0596051577878438,0.150416516
Palmsens,0.5,200.0,E5,5,Palmsens_0.5mM_CV_200mVpS_E5_scan_05,0.200455,26.2104,82.2897880215061,0.100378032,-24.801238,100,0.10007696799999999,51.011638000000005,-1.0568182120586076,0.150416516
Palmsens,0.5,200.0,E5,6,Palmsens_0.5mM_CV_200mVpS_E5_scan_06,0.200455,26.201006,81.14422887762417,0.100378032,-24.857606,100,0.10007696799999999,51.058612,-1.0540438206318017,0.150416516
Palmsens,0.5,200.0,E5,7,Palmsens_0.5mM_CV_200mVpS_E5_scan_07,0.200455,26.201006,81.25532273658222,0.100378032,-24.904578,100,0.10007696799999999,51.105584,-1.0520558107830615,0.150416516
Palmsens,0.5,200.0,E5,8,Palmsens_0.5mM_CV_200mVpS_E5_scan_08,0.200455,26.19161,82.2288360937578,0.100378032,-24.923366,100,0.10007696799999999,51.114976,-1.050885743121535,0.150416516
Palmsens,0.5,200.0,E5,9,Palmsens_0.5mM_CV_200mVpS_E5_scan_09,0.200455,26.201006,82.20164185219242,0.100378032,-24.942154,100,0.10007696799999999,51.143159999999995,-1.050470861498169,0.150416516
Palmsens,0.5,200.0,E5,10,Palmsens_0.5mM_CV_200mVpS_E5_scan_10,0.200455,26.2104,82.20920226036802,0.100378032,-24.970338,100,0.10007696799999999,51.180738000000005,-1.049661402260554,0.150416516
Palmsens,0.5,200.0,E5,11,Palmsens_0.5mM_CV_200mVpS_E5_scan_11,0.200455,26.201006,83.10087067092564,0.100378032,-24.970338,100,0.10007696799999999,51.171344000000005,-1.0492851958992304,0.150416516
